List,Syns
"[1, 0]","[['gadopentetate dimeglumine'], ['Paramagnetic contrast media']]"
"[1, 0]","[['Phosphodiesterase inhibitors'], ['sildenafil', 'Sildenafil Citrate']]"
[0],"[['oxatomide'], ['Piperazine derivatives'], ['Piperazine and derivatives']]"
"[1, 0]","[['trypsin'], ['Proteolytic enzymes']]"
"[1, 0]","[['Renin-inhibitors'], ['Rasilez', 'SPP 100', 'aliskiren']]"
"[1, 0]","[['dipivefrin'], ['Sympathomimetics in glaucoma therapy']]"
[1],"[['(+/-)-Lorazepam', 'O-Chloroxazepam', 'O-Chlorooxazepam', 'lorazepam', 'L-Lorazepam Acetate'], ['ondansetron'], ['fosaprepitant', 'MK-0517', 'MK-869', 'aprepitant']]"
"[1, 0]","[['benazepril'], ['Diphenylhydantoin', 'Dihydantoin', 'Phenytoine', 'DPH', 'Difenilhidantoina [Spanish]', 'Diphenylhydantoine [French]', 'Diphenylhydatanoin', '5,5-Dwufenylohydantoina', 'Fenitoina [INN-Spanish]', 'Phenytoin Sodium', 'Phenytoinum [INN-Latin]', 'phenytoin', '5,5-diphenylhydantoin', 'Phenytoine [INN-French]', 'Diphenylan Sodium']]"
"[2, 1, 0]","[['Excessive weight gain in pregnancy', 'gestational oedemaO12.0O12.2'], ['Physical Fitness'], ['Cardiorespiratory Fitness']]"
"[1, 0]","[['Nerve Endings'], ['Spinal Nerves']]"
[1],"[['Other instability, left hip'], ['Hemarthrosis, left hip'], ['Other sprain of left hip']]"
[2],"[['Hyperimmunoglobulin E [IgE] syndrome'], ['Hyperimmunoglobulin E [IgE] syndrome'], ['methotrexate polyglutamate']]"
[1],"[['Thromboembolism, Venous', 'Venous Thromboembolism'], ['Twinning, Monozygotic'], ['venous thromboembolism']]"
[3],"[['Fall from cliff'], ['Fall from cliff'], ['Fall from heelies'], ['Fall (on)(from) escalator']]"
"[1, 0]","[['Granulomatous prostatitis'], ['Trichomonal prostatitis']]"
[1],"[['Food Microbiology', 'Microbiology, Food'], ['Food and Beverages'], ['Microbiology, Industrial', 'Industrial Microbiology'], ['Food Industry']]"
"[1, 0]","[['mental depression'], ['Mitosis Modulators']]"
[3],"[['Genome, Viral', 'Viral Genome'], ['Genome, Archaeal'], ['Virion', 'Viral Particle', 'Viral Particles', 'Virus Particle'], ['Biophysics', 'Mechanobiology']]"
[0],"[['Wernicke encephalopathy'], ['Uranium Compounds'], ['Bromine compounds'], ['Bromine Compounds']]"
"[3, 0]","[['High density lipoid deficiency'], ['Liposarcoma of Larynx', 'larynx liposarcoma'], ['larynx leiomyoma'], ['Assault by steam or hot vapors'], ['cellular leiomyoma'], ['cellular ependymoma'], ['Other microscopic hematuria'], ['Benign essential microscopic hematuria'], ['Other microscopic hematuria']]"
"[1, 0]","[['Primary oligomenorrhoea'], ['6-phosphogluconate']]"
[1],"[['Elbow Prosthesis'], ['Hemodynamic Monitoring'], ['Urinary Plasminogen Activator', 'Urokinase', 'Renokinase', 'Urokinase-Type Plasminogen Activator', 'U-Plasminogen Activator', 'Single-Chain Urokinase-Type Plasminogen Activator', 'Kidney Plasminogen Activator', 'Plasminogen Activator, Urokinase-Type', 'U-PA', 'Abbokinase'], ['Periodontal Prosthesis'], ['repaglinide M4'], ['atazanavir M4'], ['vincristine M4']]"
"[1, 0]","[['Endomyometritis', 'Endometritis'], ['Other cough suppressants'], ['regular astigmatism'], ['Regular astigmatism']]"
"[3, 2]","[['substernal goiter', 'Retrosternal thyroid goiter', 'Substernal goiter'], ['Troponins', 'Troponin', 'Troponin Complex'], ['Acetic Anhydrides'], ['Coxiella burnetii']]"
"[1, 0]","[['Periodical Index'], ['External constriction of right thumb']]"
[5],"[['Sodium Compounds'], ['Cetrimides', 'Cetrimonium Compounds', 'Cetyltrimethylammonium Compounds'], ['Vanadium Compounds'], ['Organoselenium Compounds'], ['Ferrous Compounds'], ['sodium stibogluconate']]"
"[1, 0]","[['iobenguane (131i)'], ['relapsed carcinoma of the Larynx', 'obsolete recurrent larynx cancer']]"
"[2, 1, 0]","[['Pia Mater'], ['Glycobiology', 'Glycomics'], ['Condyloma latum']]"
"[1, 0]","[['reduced haloperidol'], ['Contact with scorpions']]"
"[2, 1, 0]","[['Prisoners of War'], ['Nucleic Acids, Nucleotides, and Nucleosides'], ['encapsulated thymoma']]"
[2],"[['Other effects of lightning'], ['Greenhouse Effect'], ['Diuretics', 'Diuretic', 'Diuretic Effects', 'Diuretic Effect'], ['Placebo Effect']]"
"[1, 0]","[['Methanospirillaceae', 'Methanospirillum'], ['Horizontal alveolar bone loss']]"
"[1, 0]","[['d-xylitol'], ['[D]Flushing', 'Flushing', 'Flushes', 'Flushings']]"
[3],"[['Hypoxia, Brain'], ['obsolete brain hypoxia-Ischemia'], ['brain infarction'], ['Catecholamine Receptors', 'Receptors, Catecholamines', 'Receptors, Catecholamine', 'Catecholamine Receptor']]"
"[2, 1]","[['Effusion, shoulder'], ['Atropine Derivatives', 'Atropines'], ['Zoster conjunctivitis'], ['Osteolysis, shoulder']]"
[2],"[['Other antiseptics and disinfectants'], ['Antiseptics And Disinfectants'], ['Siderosis of eye']]"
"[1, 0]","[['Thiamine Deficiency', 'Deficiency, Thiamine'], ['Angelica archangelica']]"
"[1, 0]","[['Corticobasal degeneration'], ['Primary Sclerosing Cholangitis', 'Sclerosing Cholangitis', 'Cholangiitis, Sclerosing', 'Cholangitis, Primary Sclerosing', 'Cholangitis, Sclerosing']]"
"[1, 0]","[['DNA Synthesis Factor', 'Fibroblast Growth Factor', 'Fibroblast Growth Regulatory Factor', 'Fibroblast Growth Factors'], ['DNA Polymerase IV', 'DNA Polymerase beta']]"
[4],"[['Iron and its compounds'], ['Potassium Compounds'], ['Iron Compounds'], ['Underdosing of iron and its compounds', 'iron deficiency'], ['Extracutaneous mastocytoma', 'extracutaneous mastocytoma']]"
"[1, 0]","[['sodium fluoride'], ['Angiopoietin-1']]"
"[1, 0]","[['Punctate keratitis, right eye'], ['Choroidal rupture, right eye']]"
"[1, 0]","[['Hypophosphatemia, familial', 'familial hypophosphataemia', 'obsolete familial hypophosphatemia'], ['obsolete complex genetic disease']]"
[6],"[['Lymphocyte function antigen-1 [LFA-1] defect'], ['Receptors, Lipoxin', 'Lipoxin Receptors'], ['T-Cell Receptors', 'Receptors, Antigen, T-Cell', 'Receptors, T-Cell Antigen', 'T-Cell Receptor', 'Antigen Receptors, T-Cell', 'T-Cell Antigen Receptor'], ['Lymphocyte function antigen-1 [LFA-1] defect'], ['Antigen Receptor', 'Antigen Receptors', 'Receptors, Antigen'], ['Trypanosoma cruzi PEPCK', 'T. cruzi PEPCK', 'ATP-Dependent Phosphoenolpyruvate Carboxykinase', 'Phosphoenolpyruvate Carboxykinase (ATP)'], ['Electrophoresis, Microchip', 'Microchip Electrophoresis']]"
"[1, 0]","[['pancreatic foamy gland adenocarcinoma'], ['Loss of Heterozygosity', 'Heterozygosity, Loss of', 'Heterozygosity Loss', 'Allelic Loss', 'Allelic Losses', 'LOH']]"
[2],"[['Iodine Therapy', 'Iodine therapy'], ['Therapy, Chelation', 'Chelation Therapy'], ['Blogging', 'Blogs as Topic'], ['Horticultural Therapy'], ['Thyroid Therapy'], ['Collapse Therapy', 'Therapy, Collapse'], ['Therapy, Gestalt', 'Gestalt Therapy'], ['Thyroid Cartilage']]"
"[1, 0]","[['Cystadenoma, Mucinous'], ['Aluminum Silicates']]"
"[1, 0]","[['Fractures, Ununited'], ['Habilitation', 'Rehabilitation']]"
[1],"[['Helminthiasis, Animal'], ['Glibenclamidum [INN-Latin]', 'Glyburide', 'Apo-Glibenclamide', 'glibenclamide', 'Glibenclamida [INN-Spanish]'], ['Hepatitis, Animal']]"
"[1, 0]","[['Phosphorylase b'], ['Catalogs as Topic']]"
[3],"[['Dilatation and Curettage', 'Dilatation & Curettage', 'Curettage and Dilatation', 'D&C'], ['Trialkyltin Compounds'], ['Gastroenteritis and colitis due to radiation'], ['Loracarbefum [INN-Latin]', 'loracarbef'], ['Gastroenteritis and colitis due to radiation']]"
"[1, 0]","[['Carbuncle of right foot'], ['Metatarsalgia, right foot']]"
[3],"[['Hospital Nuclear Medicine Department', 'Nuclear Medicine Department, Hospital', 'Nuclear Medicine Departments, Hospital', 'Hospital Nuclear Medicine Departments'], ['Hospitals, Packaged', 'Packaged Hospitals'], ['Hospital Medicine'], ['Perforant Path', 'Perforating Fasciculus', 'Perforant Pathway']]"
"[1, 0]","[['Staphylococcal polyarthritis'], ['Pneumococcal polyarthritis']]"
"[1, 0]","[['Hyphaema', 'traumatic hyphaemaS05.1'], ['Enhancement, Genetic', 'Genetic Enhancements', 'Enhancements, Genetic', 'Genetic Enhancement']]"
[3],"[['Atresia of bile ducts'], ['Atresia of bile ducts'], ['Congenital biliary atresia', 'Atresia of bile duct', 'biliary atresia', 'biliary atresia, congenital'], ['Bile Duct Diseases']]"
"[1, 0]","[['Photorefractive Keratectomy'], ['Oedipus Complex']]"
"[1, 0]","[['nutlin-3'], ['3-hydroxycotinine']]"
"[1, 0]","[['Antibiotics, Antitubercular'], ['Thiamin Triphosphate', 'Thiamine Triphosphate']]"
"[1, 0]","[['Unspecified sprain of left ring finger'], ['Malignant neoplasm of axillary tail of left female breast']]"
"[1, 0]","[['Phthalic Anhydrides'], ['Trichodermin', 'Trichodermol']]"
"[2, 1]","[['Diverticulum of appendix'], ['beta thalassemia'], ['Breech extraction'], ['Bufo arenarum', 'Toad, Argentine'], ['Diverticulum of appendix']]"
"[1, 0]","[['Contusion of left ear'], ['Presbycusis, left ear']]"
"[1, 0]","[['cervical adenomyoma'], ['cervical incompetence']]"
"[1, 0]","[['Galanga', 'Alpinia', 'Alpinia galanga'], ['Mothers', ""Mothers' Clubs""]]"
[2],"[['Other specified myopathies'], ['Other specified myopathies'], ['Brody myopathy'], ['Other specified myopathies']]"
[0],"[['Behçet disease'], ['Xeroderma of eyelid'], ['xeroderma of eyelid'], ['Xeroderma of right upper eyelid']]"
"[1, 0]","[['didesmethyl clomipramine'], ['Pain, Intractable']]"
"[1, 0]","[['butylated hydroxytoluene'], ['N-Terminal Acetyltransferase Type B', 'NatB N-Terminal Acetyltransferase', 'N-Terminal Acetyltransferase B']]"
[3],"[['Bursitis of hand'], ['Bursitis of hand'], ['Other bursitis, not elsewhere classified, hand'], ['Epiphyseal arrest']]"
[1],"[['Licensure, Dental', 'Dental Licensure'], ['Audits, Dental', 'Dental Audits', 'Audit, Dental', 'Dental Audit'], ['Prophylaxis, Dental', 'Dental Prophylaxis'], ['Dental Philosophy', 'Dental Philosophies', 'Philosophies, Dental', 'Philosophy, Dental'], ['Dental Informatics']]"
[2],"[['Family Practice'], ['Group Practice'], ['Thermoluminescent Dosimetry'], ['Professional Practice']]"
"[1, 0]","[['South Dakota'], ['Caribbean Netherlands']]"
[1],"[['Iridodialysis, left eye'], ['Minor opacity of cornea, left eye'], ['Other vitreous opacities, left eye']]"
[2],"[['rectum rhabdomyosarcoma', 'Rhabdomyosarcoma of rectum'], ['Rhabdomyosarcoma of the breast', 'breast rhabdomyosarcoma'], ['rectal prolapse', 'Procidentia, rectum']]"
"[2, 1, 0]","[['Antibiotics, Thienamycin', 'Thienamycins'], ['Chlormethazanone', 'Chlormezanone'], ['alglucosidase alfa']]"
"[4, 3, 2, 1, 0]","[['Callus', 'Bony Callus'], ['Myosin V', 'Myosin Type V', 'Myosin-V p190'], ['I.v. Solutions'], ['Temporal Muscle'], ['6alpha-oxymorphol']]"
"[1, 0]","[['Technicians, Dental', 'Dental Technicians', 'Dental Technician', 'Technician, Dental'], ['Dianhydrosorbitol', 'Isosorbide']]"
"[1, 0]","[['Cystic Kidney Diseases', 'Kidney, Cystic', 'Kidney Diseases, Cystic', 'Cystic Renal Diseases'], ['Marine Toxins']]"
"[1, 0]","[['H-Reflexes', 'H-Reflex', 'H Reflex'], ['Prostaglandins H']]"
"[1, 0]","[['5-Hydroxyesomeprazole', ""5'-O-desmethylomeprazole""], ['Ludwigia', 'Onagraceae']]"
[0],"[['hypercholesteremia', 'obsolete hypercholesterolemia', 'hypercholesterolaemia'], ['Opportunistic Infections, AIDS-Related', 'HIV-Related Opportunistic Infections', 'Opportunistic Infections, HIV-Related', 'AIDS-Related Opportunistic Infections'], ['AIDS-Related Opportunistic Infections']]"
[0],"[['Auditory Pathways'], ['Monocular esotropia'], ['monocular esotropia']]"
"[1, 0]","[['Motor End-Plate', 'Motor Endplate'], ['Priapisms', 'Pathologic erection', 'Mentulagra', 'Priapism']]"
[2],"[['Other vascular dementia'], ['Vascular dementia'], ['Bile Canaliculi']]"
"[1, 0]","[['dermatosclerosis', 'scleroderma'], ['Symbolic Interactionism']]"
"[1, 0]","[['Certification', 'Certification Level'], ['Abnormal blood-gas level']]"
"[2, 1]","[['Barium Radioisotopes'], ['Ganglion, wrist'], ['Sternotomy', 'Median Sternotomy'], ['Barium Enema']]"
"[1, 0]","[['prostate rhabdomyosarcoma', 'Rhabdomyosarcoma of the prostate'], ['Employment, Supported', 'Supported Employment']]"
"[1, 0]","[['Antithrombin Proteins'], ['Ventral Striatum']]"
[0],"[['RNA, Chloroplast', 'Chloroplast RNA'], ['Phosphoramide Mustards'], ['phosphoramide mustard']]"
[1],"[['Deuteroporphyrins', 'Cobalt Deuteroporphyrin'], ['Effusion, elbow'], ['Platyfish', 'Mosquito Fish', 'Cyprinodontiformes', 'Gambusia', 'Xiphophorus']]"
[0],"[['Blister (nonthermal) of right shoulder'], ['Dissociative Anesthetics', 'Anesthetics, Dissociative'], ['Dissociative convulsions']]"
[1],"[['Abdominal Pregnancy', 'Pregnancy, Abdominal'], ['Pregnancy, Quintuplet'], ['Pregnancy, Abdominal']]"
"[1, 0]","[['Antenna Complexes, Light-Harvesting', 'Light-Harvesting Chlorophyll Protein Complexes', 'Light-Harvesting Protein Complexes', 'Light-Harvesting Antenna Complexes', 'Light-Harvesting Chlorophyll Protein'], ['Subretinal Fluid']]"
"[1, 0]","[['Tobacco Smoking', 'Smoking, Tobacco'], ['Cigarette Smoking']]"
"[1, 0]","[['Other disorders of continuity of bone, humerus'], ['Malignant neoplasm of short bones of upper limb']]"
[2],"[['Labyrinthine dysfunction, left ear'], ['Labyrinthine fistula, left ear'], ['Primary blast injury of left ear']]"
"[2, 1, 0]","[['Serous cystadenocarcinoma, NOS', 'Serous Cystadenocarcinoma', 'Cystadenocarcinoma, Serous', 'Serous Cystadenocarcinomas', 'Serous cystadenocarcinoma', 'Serous adenocarcinoma, NOS', 'Cystadenocarcinomas, Serous'], ['Leptospirosis NOS'], ['calcium gluconate']]"
[3],"[['bromfenac', 'Bromfenac sodium'], ['sodium phosphate'], ['sodium selenite'], ['sodium succinate']]"
"[1, 0]","[['Fall from dock'], ['Other fall on same level']]"
"[1, 0]","[['Pleurisy', 'pleurisy with effusionJ90'], ['Hemopneumothorax', 'Hemothorax']]"
"[1, 0]","[['Infant Formulas'], ['Psychology, Infant', 'Child Psychology', 'Pediatric Psychology', 'Psychology, Child', 'Psychology, Pediatric', 'Infant Psychology']]"
"[1, 0]","[['Amoeboma of intestine', 'Amoeboma NOS'], ['Intestinal parasitism NOS']]"
"[1, 0]","[['Optical Illusions'], ['Other antepartum haemorrhage']]"
[2],"[['DNA Breaks', 'DNA Break'], ['Algal DNA', 'DNA, Algal'], ['DNA Footprinting', 'Footprints, DNA']]"
[1],"[['Manganese deficiency'], ['Oxosteroids', 'Ketosteroids'], ['Manganese deficiency']]"
"[1, 0]","[['Polymyxins', 'Polymyxin', 'Polymyxin M'], ['cutaneous diphtheria', 'Cutaneous diphtheria', 'Cutaneous Diphtheria']]"
[0],"[['Individualized Medicine', 'Precision Medicine', 'Personalized Medicine'], ['Book Selection'], ['Book Illustrations'], ['Book Illustration', 'Illustrated Books', 'Books, Illustrated']]"
"[2, 1, 0]","[['Neutralization Tests'], ['Study Guide'], ['Tuberculin Test']]"
[2],"[['Body Fluids'], ['Body of pancreas'], ['Other fluid overload']]"
"[1, 0]","[['RX-781094', 'Idazoxan Hydrochloride', 'Idazoxan'], ['Vapor Pressure']]"
[2],"[['Infections of the genital tract in pregnancy'], ['Infections of the genital tract in pregnancy'], ['obsolete central nervous system AIDS arteritis']]"
"[1, 0]","[['Gonococcal prostatitis'], ['prostatic hypertrophy']]"
[2],"[['Publication Formats'], ['Duplicate Publication'], ['Unilateral Macrocephaly', 'Unilateral Megalencephaly', 'Hemimegalencephaly']]"
"[1, 0]","[['Statistical Distributions'], ['Turpentine, Oil', 'Turpentine']]"
"[1, 0]","[['In Vivo Dosimetry'], ['Building Codes']]"
"[1, 0]","[['Struck by turkey'], ['Muscularis Mucosae', 'Lamina Propria', 'Mucosal Tissue', 'Mucosa', 'Mucous Membrane', 'Mucous Membranes']]"
"[2, 1, 0]","[['Compact Disk Interactive', 'Interactive Compact Disk', 'CD-I'], ['Orbit Evisceration', 'Orbital Evisceration'], ['orbital sarcoma', 'orbit sarcoma']]"
"[1, 0]","[['Appendix', 'Vermiform Appendix'], ['Dysgammaglobulinaemia', 'Dysgammaglobulinemia']]"
"[1, 0]","[['Gestalt Theory'], ['Sodium, Dietary', 'Dietary Sodium']]"
[1],"[['Legislation, Hospital', 'Hospital Legislation'], ['Hospital Auxiliaries', 'Auxiliary, Hospital', 'Hospital Auxiliary', 'Auxiliaries, Hospital'], ['Pediatric Hospitals', 'Hospitals, Pediatric']]"
"[1, 0]","[['HIV Serosorting'], ['Body Size']]"
"[1, 0]","[['Leuconostoc mesenteroides'], ['Central Tolerance']]"
"[1, 0]","[['Stromal corneal pigmentations, bilateral'], ['Shikimic Acid']]"
"[1, 0]","[['acute uvulitis', 'uvulitis'], ['Social Participation']]"
[1],"[['Dislocation of tooth'], ['axonal neuropathy'], ['Hip Dislocation', 'Hip Displacement', 'Hip Dysplasia'], ['Dislocation of hip'], ['Dislocation of tooth']]"
[0],"[['Citrobacter freundii'], ['atorvastatin', 'Atorvastatin calcium'], ['intrinsic asthma']]"
"[1, 0]","[['Elbow Joint'], ['Nonsense-Mediated mRNA Decay', 'Nonsense Mediated mRNA Decay']]"
"[1, 0]","[['protozoal dysentery'], ['Genomes, Bacterial', 'Bacterial Genomes', 'Genome, Bacterial', 'Bacterial Genome']]"
[1],"[['norfluoxetine glucuronide'], ['Needle Thoracostomy', 'Thoracostomy'], ['hydroxydoxepin glucuronide']]"
"[1, 0]","[['2-hydroxyiminostilbene'], ['Caveolin-2', 'Caveolin 2']]"
"[1, 0]","[['Unionids', 'Mussels, Native', 'Unionidae'], ['Hyphema', 'traumatic hyphema']]"
"[1, 0]","[['Ameboma of intestine', 'Ameboma NOS'], ['Osteochondritis NOS']]"
"[1, 0]","[['glomeruloid hemangioma', 'Glomeruloid hemangioma'], ['Volar Plate, Metacarpophalangeal', 'Metacarpophalangeal Volar Plate', 'Volar Plate, Finger', 'Volar Plate, Thumb', 'Palmar Plate']]"
"[1, 0]","[['Malignant hyperthermia due to anaesthesia'], ['Azotobacter vinelandii']]"
"[1, 0]","[['Contractile Proteins'], ['Protein Refolding']]"
"[1, 0]","[['Townes-Brocks syndrome'], ['prediabetes syndrome', 'prediabetic state', 'Prediabetes']]"
[0],"[['Amphibian Venom', 'Frog Venoms', 'Frog Venom', 'Toad Venoms', 'Toad Venom', 'Amphibian Venoms'], ['Magnesium Silicates'], ['Silicate Cement']]"
"[1, 0]","[['Starfish', 'Starfishes', 'Seastar', 'Sea Star'], ['North Sea']]"
"[1, 0]","[['Toxoplasmosis, Animal'], ['Animal Communication']]"
"[1, 0]","[['Toxic effect of venom of centipedes and venomous millipedes'], ['Toxic maculopathy, bilateral']]"
[2],"[['Postsurgical lordosis'], ['Postsurgical lordosis'], ['Lymphocyte Transfusion']]"
"[1, 0]","[['Tongue Habits'], ['Kefir Grains', 'Kefir']]"
"[1, 0]","[['Radiosensitivity', 'Sensitivity, Radiation', 'Radiation Sensitivity', 'Radiation Tolerance', 'Tolerance, Radiation'], ['mastocytosis', 'mast cell hyperplasia']]"
"[1, 0]","[['Post-Traumatic Headache', 'Cervicogenic Headache'], ['Fundus of stomach']]"
"[1, 0]","[['Tympanosclerosis', 'Myringosclerosis'], ['Yohimbe', 'Pausinystalia', 'Corynanthe johimbe', 'Pausinystalia johimbe', 'Pausinystalia yohimbe']]"
"[1, 0]","[['Adenophorea', 'Aphasmidia'], ['Palatine Tonsil', 'Tonsil', 'Tonsil, Palatine']]"
"[1, 0]","[['peptic ulcer NOS', 'Duodenal ulcer'], ['dystonia 27']]"
[1],"[['Thrombotic microangiopathy', 'Thrombotic thrombocytopenic purpura'], ['Purpura Fulminans'], ['Thrombotic microangiopathy', 'Thrombotic thrombocytopenic purpura']]"
[1],"[['tropisetron n-oxide'], ['tamoxifen-n-oxide'], ['nilotinib n-oxide']]"
[1],"[[""Maltworker's lung"", 'Alveolitis due to Aspergillus clavatus'], ['Anesthesia, Intravenous'], ['Alveolitis due to Aspergillus clavatus', 'Maltworker lung']]"
[1],"[['Migraine NOS'], ['Prophylactic Surgical Procedures', 'Surgical Procedures, Preventive', 'Surgical Procedures, Prophylactic', 'Preventive Surgical Procedures'], ['Labyrinthitis NOS']]"
"[1, 0]","[['Sheltered Workshops'], ['Depressive-manic psych.', 'Manic bipolar I disorder', 'bipolar depression', 'bipolar disorder', 'Manic Bipolar Affective disorder', 'Manic Depressive disorder']]"
[0],"[['Opportunistic mycoses'], ['Dysautonomia', 'Primary Dysautonomias'], ['Primary amenorrhoea'], ['Secondary pigmentary degeneration, bilateral'], ['Secondary amenorrhoea']]"
"[1, 0]","[['obsolete Histoplasma capsulatum gastritis'], ['obsolete adnexal mucinous adenocarcinoma']]"
"[2, 1, 0]","[['Tetrahymena thermophila'], ['visual epilepsy', 'epilepsy, visual'], ['Thiazolidinediones', 'Glitazones']]"
"[1, 0]","[['Other osteonecrosis, left hand'], ['Contracture, left hand']]"
"[1, 0]","[['db-289'], ['Thromboxane B2']]"
[1],"[['Puckering of macula, right eye'], ['Mandibular Prosthesis'], ['Puckering of macula']]"
"[5, 1, 0]","[['Nipah Virus'], ['Aspergillus flavus'], ['Clostridium histolyticum'], ['Clostridium cellulovorans'], ['Clostridium difficile'], ['Toilet Training']]"
[5],"[['Wandering Behavior'], ['Behavioral Research'], ['Paternal Behavior'], ['Consummatory Behavior'], ['Nesting Behavior'], ['conduct disorders', 'Antisocial behavior'], ['Stereotyped Behavior']]"
[0],"[['Pharmaceutic Aids', 'Pharmaceutical Aids', 'Aids, Pharmaceutical', 'Aids, Pharmaceutic'], ['L Forms'], ['Serine', 'L-Serine'], ['Delayed recovery from anaesthesia', 'Delayed recovery from anesthesia']]"
[3],"[['Struck by other fish'], ['Spectroscopy', 'Spectrum Analysis', 'Analysis, Spectrum', 'Spectrometry'], ['Fish Flour'], ['fish allergy'], ['Other fish poisoning'], ['Fishes, Poisonous'], ['Scombroid fish poisoning, undetermined']]"
"[1, 0]","[['Biological Evolution'], ['Planetary Evolution', 'Evolution, Planetary']]"
[2],"[['Inhibition (Psychology)', 'Inhibition'], ['Contact Inhibition', 'Inhibition, Contact'], ['Scoparia', 'Scoparia dulcis'], ['Psychology, Military', 'Military Psychology']]"
"[3, 1]","[['Denture stomatitis'], ['Multiple Abnormalities', 'Abnormalities, Multiple'], ['Stomatitis, Denture'], ['dehydration polycythemia']]"
[3],"[['Flexion deformity, left wrist'], ['Flexion deformity, left elbow'], ['Flexion deformity'], ['Other specified arthritis, left knee'], ['Flexion deformity'], ['Flexion deformity, right wrist'], ['Flexion deformity, left knee'], ['Acquired deformity of pinna, bilateral']]"
"[1, 0]","[['Uronic Acids'], ['Selenomonas', 'Selenomonas ruminantium']]"
"[1, 0]","[['Pingueculitis, left eye'], ['Corrosion of third degree of left axilla']]"
"[1, 0]","[['Bronchial Neoplasms', 'Neoplasms, Bronchial'], ['Thoracic Neoplasms']]"
[4],"[['myoepithelial carcinoma'], ['cholangiolocellular carcinoma'], ['Carcinoma, Verrucous'], ['Carcinoma, Mucoepidermoid'], ['Terahertz Imaging']]"
"[1, 0]","[['Corrosion of oesophagus'], ['Mandibular hyperplasia']]"
[0],"[['Boutonnière deformity of right finger(s)'], ['Other osteonecrosis, right finger(s)'], ['Other secondary osteonecrosis, right finger(s)'], ['Superficial frostbite of right finger(s)']]"
"[1, 0]","[['Crossmatching, Blood', 'Blood Grouping', 'Blood Typing', 'Blood Grouping and Crossmatching'], ['Reinforcement Schedule']]"
"[1, 0]","[['Hemorrhoids NOS'], ['Trichomonas NOS']]"
"[1, 0]","[['Models, Cardiovascular'], ['Trichinella', 'Trichina']]"
[2],"[['lactic acidosis'], ['Lactic Acidosis', 'Acidosis, Lactic'], ['Oxepin', 'Oxepenes', 'Oxepene', 'Oxepins'], ['Lactic Acidosis', 'Acidosis, Lactic']]"
[2],"[['Pulpitis NOS'], ['Polyuria NOS', 'Other polyuria'], ['Coccidioidomycosis NOS']]"
"[1, 0]","[['Prevotella ruminicola'], ['Displacement', 'Displacement (Psychology)']]"
[3],"[['Boutonnière deformity'], ['Hand Deformities'], ['Deformities, Hand', 'Deformity, Hand', 'Hand Deformities', 'Hand Deformity', 'Deformity of hand'], ['hepatic cytolysis']]"
"[1, 0]","[['Tensile Strength'], ['Rhabdomyosarcoma of testis', 'testis rhabdomyosarcoma']]"
"[1, 0]","[['Amacrine Cells'], ['Scala Vestibuli']]"
"[1, 0]","[['Avulavirus Infections'], ['Ureaplasma Infections', 'Infections, Ureaplasma']]"
"[6, 5, 3]","[['Chronic pericementitis'], ['chronic adenoiditis', 'adenoiditis'], ['Serine Endopeptidases'], ['Spastic tetraplegia'], ['Chronic adenoiditis'], ['spastic ectropion'], ['Textbooks as Topic']]"
"[1, 0]","[['lepromatous leprosy', 'Lepromatous leprosy', 'type L leprosy'], ['l-methylfolate']]"
[0],"[['Retrolental fibroplasia, left eye'], ['Contact blepharoconjunctivitis, left eye'], ['Angular blepharoconjunctivitis, left eye']]"
"[3, 2]","[['Carbon Monoxide'], ['Struck by volleyball'], ['Confusional arousals'], ['Interrenal Gland'], ['lanthanum carbonate'], ['Struck by turtle']]"
[0],"[['s-norfluoxetine'], ['Polyphagia', 'Excessive eatingPolyphagia', 'Hyperalimentation NOS', 'Excessive eating'], ['Polyphagia', 'Hyperalimentation NOS', 'Excessive eating']]"
[5],"[['Nursing, Pediatric', 'Pediatric Nursing'], [""Nurses' Instruction""], ['Nurse Anesthetists'], ['Nurses, Pediatric'], ['Office Nursing', 'Nursing, Office'], ['Cardiovascular System'], ['Nurses, Neonatal']]"
[2],"[['Maxillary Osteotomy'], ['Acute antritis', 'Acute maxillary sinusitis'], ['Tracheal Neoplasms'], ['Acute antritis', 'Acute maxillary sinusitis'], ['Maxillary Neoplasms'], ['acute maxillary sinusitis', 'acute antritis']]"
"[1, 0]","[['Serratia liquefaciens'], ['Generalized oedema']]"
"[1, 0]","[['methacycline', 'Metacycline', 'Methacyclin'], ['brain compression']]"
"[1, 0]","[['Columbine', 'Aquilegia'], ['Cystadenocarcinoma', 'Cystadenocarcinomas', 'Cystadenocarcinoma, NOS']]"
"[1, 0]","[['angiokeratoma circumscriptum', 'Angiokeratoma circumscriptum'], ['Oculoglandular listeriosis']]"
"[1, 0]","[['Type I Interferons', 'Interferons Type I', 'Interferon Type I', 'Type I Interferon'], ['Molecular Typing']]"
[1],"[['Labor, Obstetric', 'Obstetric Labor'], ['beta-Cyclodextrins'], ['Preterm Labor', 'Labor, Premature', 'Obstetric Labor, Premature', 'Premature Labor', 'Premature Obstetric Labor'], ['Other obstetric trauma'], ['Carbon Footprint']]"
"[1, 0]","[['Encephalitis vaccines'], ['garlic oil']]"
"[1, 0]","[['Caroli disease'], ['Plesiomonas shigelloides', 'Plesiomonas']]"
