ID,Syn
"187,ICD10_CM:Z13.82","[""""""Encounter for screening for musculoskeletal disorder""""""]"
"187,ICD10_CM:Z13.828","[""""""Encounter for screening for other musculoskeletal disorder""""""]"
"187,ICD10_CM:Z13.84","[""""""Encounter for screening for dental disorders""""""]"
"188,ICD10_CM:Z15.09","[""""""Genetic susceptibility to other malignant neoplasm""""""]"
"188,ICD10_CM:Z15.02","[""""""Genetic susceptibility to malignant neoplasm of ovary""""""]"
"188,ICD10_CM:Z15.0","[""""""Genetic susceptibility to malignant neoplasm""""""]"
"188,ICD10_CM:Z15.04","[""""""Genetic susceptibility to malignant neoplasm of endometrium""""""]"
"189,ICD10_CM:S20.112","[""""""Abrasion of breast, left breast""""""]"
"189,ICD10_CM:N60.32","[""""""Fibrosclerosis of left breast""""""]"
"190,ICD10_CM:T22.351","[""""""Burn of third degree of right shoulder""""""]"
"190,ICD10_CM:T22.251","[""""""Burn of second degree of right shoulder""""""]"
"191,ICD10:T57","[""""""Toxic effect of other inorganic substances""""""]"
"191,ICD10_CM:T57","[""""""Toxic effect of other inorganic substances""""""]"
"192,ICD10_CM:I70.303","[""""""Unspecified atherosclerosis of unspecified type of bypass graft(s) of the extremities, bilateral legs""""""]"
"192,ICD10_CM:I70.703","[""""""Unspecified atherosclerosis of other type of bypass graft(s) of the extremities, bilateral legs""""""]"
"192,ICD10_CM:I70.763","[""""""Atherosclerosis of other type of bypass graft(s) of the extremities with gangrene, bilateral legs""""""]"
"192,ICD10_CM:I70.363","[""""""Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, bilateral legs""""""]"
"192,ICD10_CM:I70.393","[""""""Other atherosclerosis of unspecified type of bypass graft(s) of the extremities, bilateral legs""""""]"
"193,DOID:60038","[""""""specific developmental disorder""""""]"
"193,ICD10:F81","[""""""Specific developmental disorders of scholastic skills""""""]"
"193,ICD10_CM:F81","[""""""Specific developmental disorders of scholastic skills""""""]"
"193,MeSH:D000067559","[""""""Specific Learning Disorder""""""]"
"194,DOID:60047","[""""""writing disorder""""""]"
"194,ICD10_CM:G96.19","[""""""Other disorders of meninges, not elsewhere classified""""""]"
"194,ICD10_CM:G96.1","[""""""Disorders of meninges, not elsewhere classified""""""]"
"194,DOID:591","[""""""phobic disorder""""""]"
"194,MeSH:D006058","[""""""Gonadal Disorders""""""]"
"195,ICD10_CM:Z31.438","[""""""Encounter for other genetic testing of female for procreative management""""""]"
"195,ICD10_CM:Z31.44","[""""""nonprocreative genetic testing"""""",""""""Encounter for genetic testing of male for procreative management""""""]"
"195,ICD10_CM:Z31.430","[""""""Encounter of female for testing for genetic disease carrier status for procreative management""""""]"
"195,ICD10_CM:Z31.448","[""""""Encounter for other genetic testing of male for procreative management""""""]"
"195,ICD10_CM:Z31.440","[""""""Encounter of male for testing for genetic disease carrier status for procreative management""""""]"
"195,ICD10_CM:Z31.43","[""""""nonprocreative genetic testing"""""",""""""Encounter for genetic testing of female for procreative management""""""]"
"196,ICD10_CM:Z31.5","[""""""Encounter for procreative genetic counseling""""""]"
"196,ICD10_CM:Z71.83","[""""""counseling for procreative genetics"""""",""""""Encounter for nonprocreative genetic counseling"""""",""""""counseling for procreative management""""""]"
"196,ICD10_CM:Z31.6","[""""""Encounter for general counseling and advice on procreation""""""]"
"196,ICD10_CM:Z31.69","[""""""Encounter for other general counseling and advice on procreation""""""]"
"197,ICD10_CM:H02.026","[""""""Mechanical entropion of left eye, unspecified eyelid""""""]"
"197,ICD10_CM:H02.226","[""""""Mechanical lagophthalmos left eye, unspecified eyelid""""""]"
"197,ICD10_CM:H02.029","[""""""Mechanical entropion of unspecified eye, unspecified eyelid""""""]"
"197,ICD10_CM:H02.023","[""""""Mechanical entropion of right eye, unspecified eyelid""""""]"
"197,ICD10_CM:H02.216","[""""""Cicatricial lagophthalmos left eye, unspecified eyelid""""""]"
"197,ICD10_CM:H02.016","[""""""Cicatricial entropion of left eye, unspecified eyelid""""""]"
"198,ICD10_CM:S60.32","[""""""Blister (nonthermal) of thumb""""""]"
"198,ICD10_CM:S20.121","[""""""Blister (nonthermal) of breast, right breast""""""]"
"198,ICD10_CM:S00.429","[""""""Blister (nonthermal) of unspecified ear""""""]"
"198,ICD10_CM:S00.421","[""""""Blister (nonthermal) of right ear""""""]"
"198,ICD10_CM:S40.222","[""""""Blister (nonthermal) of left shoulder""""""]"
"198,ICD10_CM:S00.422","[""""""Blister (nonthermal) of left ear""""""]"
"198,ICD10_CM:S20.122","[""""""Blister (nonthermal) of breast, left breast""""""]"
"198,ICD10_CM:S60.322","[""""""Blister (nonthermal) of left thumb""""""]"
"199,DOID:60154","[""""""verbal auditory agnosia""""""]"
"199,DOID:60156","[""""""visual verbal agnosia""""""]"
"200,ICD10_CM:G47.33","[""""""obstructive sleep apnea of newborn"""""",""""""Obstructive sleep apnea hypopnea"""""",""""""Obstructive sleep apnea (adult) (pediatric)""""""]"
"200,ICD10_CM:J98","[""""""newborn sleep apnea"""""",""""""Other respiratory disorders"""""",""""""apnea NOS"""""",""""""newborn apnea"""""",""""""sleep apneaOther respiratory disorders""""""]"
"200,ICD10_CM:R06.81","[""""""sleep apnea of newborn (primary)"""""",""""""Apnea NOS"""""",""""""Apnea, not elsewhere classified"""""",""""""sleep apnea""""""]"
"200,ICD10_CM:P28.3","[""""""Primary sleep apnea of newborn"""""",""""""Central sleep apnea of newborn"""""",""""""Sleep apnea of newborn NOSCentral sleep apnea of newborn"""""",""""""Sleep apnea of newborn NOS""""""]"
"200,ICD10_CM:G47.3","[""""""sleep apnea of newborn"""""",""""""Sleep apnea"""""",""""""pickwickian syndrome""""""]"
"200,ICD10_CM:E66.2","[""""""Pickwickian syndrome"""""",""""""Obesity hypoventilation syndrome (OHS)"""""",""""""Obesity hypoventilation syndrome (OHS)Morbid (severe) obesity with alveolar hypoventilation"""""",""""""Morbid (severe) obesity with alveolar hypoventilation""""""]"
"200,ICD10_CM:P28.4","[""""""Obstructive apnea of newborn"""""",""""""obstructive sleep apnea of newborn"""""",""""""Other apnea of newborn"""""",""""""Apnea of prematurityOther apnea of newborn""""""]"
"200,ICD10_CM:E66.01","[""""""Morbid (severe) obesity due to excess calories"""""",""""""morbid (severe) obesity with alveolar hypoventilation""""""]"
"201,DOID:318","[""""""progressive muscular atrophy"""""",""""""progressive spinal muscular atrophy"""""",""""""Pure progressive muscular atrophy""""""]"
"201,PharmGKB:PA446067","[""""""Disease, Kugelberg-Welander"""""",""""""Spinal Muscular Atrophies of Childhood"""""",""""""Disease, Werdnig-Hoffmann"""""",""""""Type I Spinal Muscular Atrophy"""""",""""""Muscular Atrophy, Spinal, Type III"""""",""""""Werdnig Hoffman Diseases"""""",""""""Proximal Hereditary Motor Neuropathy Type I"""""",""""""Spinal Muscular Atrophy Type II"""""",""""""Muscular Atrophy, Spinal, Type I"""""",""""""Spinal Muscular Atrophy, Type III"""""",""""""Diseases, Werdnig Hoffman"""""",""""""Werdnig Hoffmann Disease"""""",""""""Kugelberg-Welander Disease"""""",""""""Disease, Werdnig Hoffman"""""",""""""Muscular Atrophy, Spinal, Infantile"""""",""""""Hoffman Disease, Werdnig"""""",""""""HMN Proximal Type I"""""",""""""HMN (Hereditary Motor Neuropathy) Proximal Type I"""""",""""""Werdnig Hoffman Disease"""""",""""""Spinal Muscular Atrophy Type III"""""",""""""Kugelberg Welander Disease"""""",""""""Spinal Muscular Atrophy, Type I"""""",""""""Muscular Atrophy, Spinal, Type II"""""",""""""Spinal Muscular Atrophy, Juvenile"""""",""""""Type III Spinal Muscular Atrophy"""""",""""""Juvenile Spinal Muscular Atrophy"""""",""""""Werdnig-Hoffmann Disease"""""",""""""Spinal Muscular Atrophy Type I"""""",""""""Type II Spinal Muscular Atrophy"""""",""""""Hoffman Diseases, Werdnig"""""",""""""Spinal Muscular Atrophy, Infantile"""""",""""""Spinal Muscular Atrophy, Type II"""""",""""""Infantile Spinal Muscular Atrophy""""""]"
"201,MeSH:D014897","[""""""Kugelberg-Welander Syndrome"""""",""""""Spinal Muscular Atrophies of Childhood"""""",""""""Muscular Atrophy, Spinal, Type II"""""",""""""Spinal Muscular Atrophy, Type III"""""",""""""Muscular Atrophy, Spinal, Infantile Chronic Form"""""",""""""Werdnig Hoffman Disease"""""",""""""Muscular Atrophy, Spinal, Type III"""""",""""""Spinal Muscular Atrophy, Infantile"""""",""""""SMA, Infantile Acute Form"""""",""""""Werdnig-Hoffmann Disease"""""",""""""Spinal Muscular Atrophy Type I"""""",""""""Spinal Muscular Atrophy Type 2"""""",""""""Kugelberg-Welander Disease"""""",""""""Spinal Muscular Atrophy Type II"""""",""""""Spinal Muscular Atrophy, Type II"""""",""""""Infantile Spinal Muscular Atrophy""""""]"
"201,DOID:13137","[""""""Werdnig-Hoffman disease"""""",""""""hereditary motor neuropathy proximal type I"""""",""""""HMN (Hereditary motor Neuropathy) Proximal type I"""""",""""""Spinal muscular atrophy 1"""""",""""""Werdnig-Hoffmann disease""""""]"
"201,DOID:60160","[""""""survival motor neuron spinal muscular atrophy"""""",""""""spinal muscular atrophies of childhood""""""]"
"201,DOID:12377","[""""""spinal muscular atrophy""""""]"
"202,ICD10_CM:V63","[""""""Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van""""""]"
"202,ICD10:V63","[""""""Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van""""""]"
"203,ICD10_CM:I67.5","[""""""Moyamoya disease""""""]"
"203,ICD10:I67.5","[""""""Moyamoya disease""""""]"
"204,PharmGKB:PA165108845","[""""""Skull fracture NOS""""""]"
"204,PharmGKB:PA165108705","[""""""Fracture of skull NOS""""""]"
"204,MeSH:D012887","[""""""Linear Skull Fracture"""""",""""""Skull Fracture, Linear"""""",""""""Non-Depressed Skull Fracture"""""",""""""Skull Fracture, Non-Depressed"""""",""""""Skull Fractures""""""]"
"205,ICD10_CM:H40.43","[""""""Glaucoma secondary to eye inflammation, bilateral""""""]"
"205,ICD10_CM:H40.33","[""""""Glaucoma secondary to eye trauma, bilateral""""""]"
"205,ICD10_CM:H40.40","[""""""Glaucoma secondary to eye inflammation, unspecified eye""""""]"
"206,ICD10_CM:M02.032","[""""""Arthropathy following intestinal bypass, left wrist""""""]"
"206,ICD10_CM:M02.01","[""""""Arthropathy following intestinal bypass, shoulder""""""]"
"206,ICD10_CM:M02.062","[""""""Arthropathy following intestinal bypass, left knee""""""]"
"206,ICD10_CM:M02.012","[""""""Arthropathy following intestinal bypass, left shoulder""""""]"
"207,ICD10_CM:E10.5","[""""""Type 1 diabetes mellitus with circulatory complications""""""]"
"207,ICD10_CM:E10.9","[""""""Type 1 diabetes mellitus without complications""""""]"
"207,ICD10_CM:E10.59","[""""""Type 1 diabetes mellitus with other circulatory complications""""""]"
"208,DOID:60224","[""""""A-fib"""""",""""""atrial fibrillation""""""]"
"208,ICD10_CM:I48.1","[""""""Persistent atrial fibrillation""""""]"
"208,ICD10:I48.1","[""""""Persistent atrial fibrillation""""""]"
"209,ICD10_CM:Z44.30","[""""""Encounter for fitting and adjustment of external breast prosthesis, unspecified breast""""""]"
"209,ICD10:Z44.3","[""""""Fitting and adjustment of external breast prosthesis""""""]"
"209,ICD10_CM:Z44.31","[""""""Encounter for fitting and adjustment of external right breast prosthesis""""""]"
"209,ICD10_CM:Z44.32","[""""""Encounter for fitting and adjustment of external left breast prosthesis""""""]"
"210,MeSH:D032961","[""""""Sperm Midpiece""""""]"
"210,MeSH:D013077","[""""""Sperm Head""""""]"
"211,MeSH:D013140","[""""""Spiritualism""""""]"
"211,MeSH:D029181","[""""""Spirituality""""""]"
"212,ICD10_CM:E78.41","[""""""Elevated Lp(a)"""""",""""""Elevated Lipoprotein(a)""""""]"
"212,ICD10_CM:Z83.430","[""""""Family history of elevated Lp(a)"""""",""""""Family history of elevated lipoprotein(a)""""""]"
"213,DOID:60537","[""""""isolated succinate-CoQ reductase deficiency"""""",""""""isolated succinate-ubiquinone reductase deficiency"""""",""""""isolated mitochondrial respiratory chain complex II deficiency"""""",""""""isolated succinate-coenzyme Q reductase deficiency"""""",""""""mitochondrial complex II deficiency""""""]"
"213,DOID:60536","[""""""isolated mitochondrial respiratory chain complex I deficiency"""""",""""""isolated NADH-CoQ reductase deficiency"""""",""""""mitochondrial complex I deficiency"""""",""""""isolated NADH-coenzyme Q reductase deficiency"""""",""""""isolated NADH-ubiquinone reductase deficiency""""""]"
"214,ICD10_CM:E79.9","[""""""Disorder of purine and pyrimidine metabolism, unspecified""""""]"
"214,ICD10:E79.9","[""""""Disorder of purine and pyrimidine metabolism, unspecified""""""]"
"215,ICD10:Z52.4","[""""""Kidney donor""""""]"
"215,ICD10_CM:Z52.4","[""""""Kidney donor""""""]"
"216,ICD10:N92.1","[""""""Excessive and frequent menstruation with irregular cycle"""""",""""""Irregular, shortened intervals between menstrual bleeding"""""",""""""Metrorrhagia"""""",""""""Irregular intermenstrual bleeding"""""",""""""Menometrorrhagia""""""]"
"216,ICD10_CM:N92.6","[""""""Irregular bleeding NOS"""""",""""""Irregular menstruation, unspecified"""""",""""""Irregular periods NOSshortened intervals or excessive bleeding"""""",""""""lengthened intervals or scanty bleeding""""""]"
"216,ICD10_CM:N92.1","[""""""Irregular, shortened intervals between menstrual bleedingMetrorrhagia"""""",""""""Excessive and frequent menstruation with irregular cycle"""""",""""""Irregular, shortened intervals between menstrual bleeding"""""",""""""Metrorrhagia"""""",""""""Irregular intermenstrual bleeding""""""]"
"217,ICD10_CM:T45.5","[""""""Poisoning by, adverse effect of and underdosing of anticoagulants and antithrombotic drugs""""""]"
"217,ICD10_CM:T45.51","[""""""Poisoning by, adverse effect of and underdosing of anticoagulants""""""]"
"218,ICD10:N93.9","[""""""Abnormal uterine and vaginal bleeding, unspecified""""""]"
"218,ICD10_CM:N93.9","[""""""Abnormal uterine and vaginal bleeding, unspecified""""""]"
"219,ICD10:E80.4","[""""""Gilbert syndrome""""""]"
"219,ICD10_CM:E80.4","[""""""Gilbert syndrome""""""]"
"220,ICD10_CM:Z55.1","[""""""Schooling unavailable and unattainable""""""]"
"220,ICD10:Z55.1","[""""""Schooling unavailable and unattainable""""""]"
"221,DOID:1360","[""""""frontal sinus cancer"""""",""""""malignant tumor of frontal sinus"""""",""""""malignant neoplasm of frontal sinus"""""",""""""malignant tumor of the Frontal sinus""""""]"
"221,DOID:1361","[""""""neoplasm of frontal sinus"""""",""""""frontal sinus neoplasm"""""",""""""tumor of the Frontal sinus""""""]"
"222,PharmGKB:PA165108956","[""""""Parkes Weber syndrome""""""]"
"222,MeSH:D013341","[""""""Encephalofacial Hemangiomatosis Syndrome"""""",""""""Sturge's Syndrome"""""",""""""Sturge-Weber-Krabbe Syndrome"""""",""""""Sturge Disease"""""",""""""Neuroretinoangiomatosis"""""",""""""Parkes-Weber Syndrome"""""",""""""Meningo-Oculo-Facial Angiomatosis"""""",""""""Sturge-Weber Syndrome"""""",""""""Phakomatosis, Sturge-Weber"""""",""""""Sturge-Kalischer-Weber Syndrome"""""",""""""Angiomatosis Oculoorbital-Thalamic Syndrome"""""",""""""Meningofacial Angiomatosis-Cerebral Calcification Syndrome"""""",""""""Sturge Syndrome"""""",""""""Parkes Weber Syndrome"""""",""""""Sturge-Weber-Dimitri Syndrome""""""]"
"222,PharmGKB:PA165108398","[""""""Encephalocutaneous angiomatosis"""""",""""""Encephalofacial hemangiomatosis"""""",""""""Sturge-Weber syndrome"""""",""""""Sturge-Weber sequence""""""]"
"223,ICD10_CM:E87.7","[""""""edema NOS"""""",""""""Fluid overload"""""",""""""fluid retention""""""]"
"223,ICD10:R60.9","[""""""Oedema, unspecified"""""",""""""Fluid retention NOS""""""]"
"223,ICD10_CM:R60.9","[""""""Fluid retention NOS"""""",""""""Edema, unspecified""""""]"
"224,ICD10_CM:D01","[""""""Carcinoma in situ of other and unspecified digestive organs"""""",""""""melanoma in situ""""""]"
"224,ICD10_CM:D01.9","[""""""Carcinoma in situ of digestive organ, unspecified""""""]"
"224,DOID:8662","[""""""carcinoma in situ of digestive organ NOS"""""",""""""carcinoma in situ of digestive organ (disorder)"""""",""""""carcinoma in situ of digestive organs"""""",""""""obsolete carcinoma in situ of digestive organ"""""",""""""carcinoma in situ of digestive organ"""""",""""""carcinoma in situ of digestive organ, unspecified (disorder)""""""]"
"225,MeSH:D001826","[""""""Body Fluids""""""]"
"225,ICD10:C25.1","[""""""Body of pancreas""""""]"
"226,DOID:5212","[""""""carbohydrate-deficient glycoprotein syndrome"""""",""""""congenital disorder of glycosylation""""""]"
"226,MeSH:D018981","[""""""Congenital Disorders of Glycosylation"""""",""""""Glycoprotein Syndrome, Carbohydrate-Deficient"""""",""""""Carbohydrate-Deficient Glycoprotein Syndrome""""""]"
"227,ICD10:M50.2","[""""""Other cervical disc displacement""""""]"
"227,ICD10_CM:M50.2","[""""""Other cervical disc displacement""""""]"
"228,ICD10_CM:M10.051","[""""""Idiopathic gout, right hip""""""]"
"228,ICD10_CM:M10.041","[""""""Idiopathic gout, right hand""""""]"
"229,ICD10:Z57.7","[""""""Occupational exposure to vibration""""""]"
"229,ICD10_CM:Z57.7","[""""""Occupational exposure to vibration""""""]"
"230,ICD10_CM:M1A.069","[""""""Idiopathic chronic gout, unspecified knee""""""]"
"230,ICD10_CM:M1A.029","[""""""Idiopathic chronic gout, unspecified elbow""""""]"
"230,ICD10_CM:M1A.039","[""""""Idiopathic chronic gout, unspecified wrist""""""]"
"230,ICD10_CM:M1A.9","[""""""Chronic gout, unspecified""""""]"
"231,ICD10_CM:O03.7","[""""""Soap embolism following complete or unspecified spontaneous abortion"""""",""""""Air embolism following complete or unspecified spontaneous abortion"""""",""""""Air embolism following complete or unspecified spontaneous abortionEmbolism NOS following complete or unspecified spontaneous abortion"""""",""""""Embolism following complete or unspecified spontaneous abortion"""""",""""""Embolism NOS following complete or unspecified spontaneous abortion""""""]"
"231,ICD10_CM:O03.87","[""""""septic or septicopyemic embolism following complete or unspecified spontaneous abortion"""""",""""""Sepsis following complete or unspecified spontaneous abortion""""""]"
"231,ICD10_CM:O03.5","[""""""Genital tract and pelvic infection following complete or unspecified spontaneous abortion"""""",""""""Parametritis following complete or unspecified spontaneous abortionGenital tract and pelvic infection following complete or unspecified spontaneous abortion"""""",""""""Salpingo-oophoritis following complete or unspecified spontaneous abortion"""""",""""""sepsis following complete or unspecified spontaneous abortion""""""]"
"231,ICD10_CM:O03.81","[""""""Shock following complete or unspecified spontaneous abortion"""""",""""""Shock (postprocedural) following complete or unspecified spontaneous abortion"""""",""""""Circulatory collapse following complete or unspecified spontaneous abortionShock following complete or unspecified spontaneous abortion"""""",""""""Circulatory collapse following complete or unspecified spontaneous abortion""""""]"
"231,ICD10_CM:O03.88","[""""""Urinary tract infection following complete or unspecified spontaneous abortion"""""",""""""Cystitis following complete or unspecified spontaneous abortion""""""]"
"232,MeSH:D013595","[""""""Morvan Disease"""""",""""""Myelosyringosis"""""",""""""Morvan's Disease"""""",""""""Hydrosyringomyelia"""""",""""""Syringomyelus"""""",""""""Syringomyelia""""""]"
"232,PharmGKB:PA445800","[""""""Morvan Disease"""""",""""""Morvan's Diseases"""""",""""""Myelosyringosis"""""",""""""Morvan's Disease"""""",""""""Syringomyelia-anesthesia syndrome"""""",""""""Syringomyelias"""""",""""""Morvans Disease"""""",""""""Hydrosyringomyelia"""""",""""""Hydrosyringomyelias"""""",""""""Syringomyelus"""""",""""""Myelosyringoses"""""",""""""Morvan Diseases"""""",""""""Syringomyelia""""""]"
"233,ICD10:D42.1","[""""""Spinal meninges""""""]"
"233,ICD10:D32.1","[""""""Spinal meninges""""""]"
"233,ICD10:C70.1","[""""""Spinal meninges""""""]"
"234,ICD10:O14.1","[""""""Severe pre-eclampsia""""""]"
"234,ICD10_CM:O14.1","[""""""Severe pre-eclampsia"""""",""""""HELLP syndrome""""""]"
"235,ICD10_CM:F15.222","[""""""Amphetamine or other stimulant use disorder, moderate, with amphetamine or other stimulant intoxication, with perceptual disturbancesOther stimulant dependence with intoxication with perceptual disturbance"""""",""""""Other stimulant dependence with intoxication with perceptual disturbance"""""",""""""Amphetamine or other stimulant use disorder, severe, with amphetamine or other stimulant intoxication, with perceptual disturbances"""""",""""""Amphetamine or other stimulant use disorder, moderate, with amphetamine or other stimulant intoxication, with perceptual disturbances""""""]"
"235,ICD10_CM:F15.229","[""""""Amphetamine or other stimulant use disorder, moderate, with amphetamine or other stimulant intoxication, without perceptual disturbances"""""",""""""Amphetamine or other stimulant use disorder, severe, with amphetamine or other stimulant intoxication, without perceptual disturbancesAmphetamine or other stimulant use disorder, moderate, with amphetamine or other stimulant intoxication, without perceptual disturbances"""""",""""""Amphetamine or other stimulant use disorder, severe, with amphetamine or other stimulant intoxication, without perceptual disturbances"""""",""""""Other stimulant dependence with intoxication, unspecified""""""]"
"236,ICD10:R23.8","[""""""Other and unspecified skin changes""""""]"
"236,ICD10_CM:R23.9","[""""""Unspecified skin changes""""""]"
"237,ICD10_CM:F16.2","[""""""hallucinogen use, unspecified"""""",""""""Hallucinogen dependence"""""",""""""hallucinogen abuse""""""]"
"237,ICD10_CM:F16.9","[""""""Hallucinogen use, unspecified"""""",""""""hallucinogen abuse"""""",""""""hallucinogen dependence""""""]"
"237,ICD10_CM:F16.1","[""""""hallucinogen use, unspecified"""""",""""""Hallucinogen abuse"""""",""""""hallucinogen dependence""""""]"
"238,ICD10_CM:F19.188","[""""""Other (or unknown) substance use disorder, mild, with other (or unknown) substance induced obsessive-compulsive or related disorder"""""",""""""Other psychoactive substance abuse with other psychoactive substance-induced disorder"""""",""""""Other (or unknown) substance use disorder, mild, with other (or unknown) substance induced mild neurocognitive disorder"""""",""""""Other (or unknown) substance use disorder, mild, with other (or unknown) substance induced mild neurocognitive disorderOther psychoactive substance abuse with other psychoactive substance-induced disorder""""""]"
"238,ICD10_CM:F19.988","[""""""Other psychoactive substance use, unspecified with other psychoactive substance-induced disorder"""""",""""""Other (or unknown) substance-induced obsessive-compulsive or related disorder, without use disorderOther psychoactive substance use, unspecified with other psychoactive substance-induced disorder"""""",""""""Other (or unknown) substance-induced obsessive-compulsive or related disorder, without use disorder"""""",""""""Other (or unknown) substance-induced mild neurocognitive disorder, without use disorder""""""]"
"238,ICD10_CM:F19.288","[""""""Other psychoactive substance dependence with other psychoactive substance-induced disorder"""""",""""""Other (or unknown) substance use disorder, severe, with other (or unknown) substance induced obsessive-compulsive or related disorder"""""",""""""Other (or unknown) substance use disorder, severe, with other (or unknown) substance induced mild neurocognitive disorder"""""",""""""Other (or unknown) substance use disorder, severe, with other (or unknown) substance induced obsessive-compulsive or related disorderOther (or unknown) substance use disorder, severe, with other (or unknown) substance induced mild neurocognitive disorder""""""]"
"239,ICD10:O22.3","[""""""Deep-vein thrombosis, antepartum"""""",""""""Deep phlebothrombosis in pregnancy""""""]"
"239,ICD10_CM:O22.3","[""""""Deep vein thrombosis, antepartum"""""",""""""Deep phlebothrombosis in pregnancy""""""]"
"240,ICD10_CM:F19.96","[""""""Other psychoactive substance use, unspecified with psychoactive substance-induced persisting amnestic disorder""""""]"
"240,ICD10_CM:F19.99","[""""""Other psychoactive substance use, unspecified with unspecified psychoactive substance-induced disorder""""""]"
"240,ICD10_CM:F19.930","[""""""Other psychoactive substance use, unspecified with withdrawal, uncomplicated""""""]"
"240,ICD10_CM:F19.920","[""""""Other psychoactive substance use, unspecified with intoxication, uncomplicated""""""]"
"240,ICD10_CM:F19.98","[""""""Other psychoactive substance use, unspecified with other psychoactive substance-induced disorders""""""]"
"241,PharmGKB:PA445180","[""""""Osteogenesis imperfecta NOS"""""",""""""Ossiums, Fragilitas"""""",""""""Osteogenesis Imperfecta"""""",""""""Disease, Lobstein"""""",""""""Fragilitas Ossium"""""",""""""Fragilitas ossium"""""",""""""Disease, Lobstein's"""""",""""""Lobstein's Disease"""""",""""""Lobstein Disease"""""",""""""Lobsteins Disease""""""]"
"241,DOID:80040","[""""""fibrogenesis imperfecta ossium"""""",""""""Baker's disease""""""]"
"241,MeSH:D010013","[""""""Osteogenesis Imperfecta, Type 1"""""",""""""Osteogenesis Imperfecta with Blue Sclerae"""""",""""""Osteogenesis Imperfecta"""""",""""""Fragilitas Ossium"""""",""""""Lobstein's Disease"""""",""""""Brittle Bone Disease"""""",""""""Osteogenesis Imperfecta, Type I"""""",""""""Lobstein Disease"""""",""""""Osteogenesis Imperfecta Tarda""""""]"
"242,ICD10:H83.8","[""""""Other specified diseases of inner ear""""""]"
"242,ICD10_CM:H83.8","[""""""Other specified diseases of inner ear""""""]"
"242,ICD10_CM:H83.8X","[""""""Other specified diseases of inner ear""""""]"
"243,DOID:80057","[""""""autosomal recessive spinocerebellar ataxia 15""""""]"
"243,DOID:80062","[""""""autosomal recessive spinocerebellar ataxia 13""""""]"
"244,ICD10_CM:Z74.2","[""""""Need for assistance at home and no other household member able to render care""""""]"
"244,ICD10_CM:Z75.0","[""""""no other household member able to render care"""""",""""""Medical services not available in home""""""]"
"244,ICD10:Z74.2","[""""""Need for assistance at home and no other household member able to render care""""""]"
"245,ICD10_CM:Y92.521","[""""""Bus station as the place of occurrence of the external cause""""""]"
"245,ICD10_CM:Y92.140","[""""""Kitchen in prison as the place of occurrence of the external cause""""""]"
"246,ICD10_CM:O29.019","[""""""Aspiration pneumonitis due to anesthesia during pregnancy, unspecified trimester""""""]"
"246,ICD10_CM:O29.011","[""""""Aspiration pneumonitis due to anesthesia during pregnancy, first trimester""""""]"
"246,ICD10_CM:O29.012","[""""""Aspiration pneumonitis due to anesthesia during pregnancy, second trimester""""""]"
"246,ICD10_CM:O29.013","[""""""Aspiration pneumonitis due to anesthesia during pregnancy, third trimester""""""]"
"247,ICD10:Z76.3","[""""""Healthy person accompanying sick person""""""]"
"247,ICD10_CM:Z76.3","[""""""Healthy person accompanying sick person""""""]"
"248,MeSH:D014084","[""""""Avulsed Tooth"""""",""""""Tooth Luxation"""""",""""""Tooth Avulsion"""""",""""""Dislocation, Tooth""""""]"
"248,PharmGKB:PA165108697","[""""""Avulsion of tooth"""""",""""""Tooth knocked out"""""",""""""Complete avulsion of tooth"""""",""""""Complete dislocation of tooth"""""",""""""Avulsed tooth"""""",""""""Exarticulation of tooth""""""]"
"249,ICD10_CM:O99.43","[""""""Diseases of the circulatory system complicating the puerperium""""""]"
"249,ICD10_CM:O99.53","[""""""Diseases of the respiratory system complicating the puerperium""""""]"
"249,ICD10_CM:O99.52","[""""""Diseases of the respiratory system complicating childbirth""""""]"
"249,ICD10_CM:O99.42","[""""""Diseases of the circulatory system complicating childbirth""""""]"
"250,ICD10_CM:K06.1","[""""""Gingival enlargement"""""",""""""Gingival fibromatosis""""""]"
"250,ICD10:K06.1","[""""""Gingival enlargement"""""",""""""Gingival fibromatosis""""""]"
"250,DOID:80280","[""""""gingival fibromatosis 5""""""]"
"251,ICD10_CM:O34.73","[""""""Maternal care for abnormality of vulva and perineum, third trimester""""""]"
"251,ICD10_CM:O34.70","[""""""Maternal care for abnormality of vulva and perineum, unspecified trimester""""""]"
"252,ICD10_CM:O30.9","[""""""Multiple pregnancy NOS"""""",""""""Multiple gestation, unspecified""""""]"
"252,ICD10:O30.9","[""""""Multiple pregnancy NOS"""""",""""""Multiple gestation, unspecified""""""]"
"253,MeSH:D040921","[""""""Stress Disorders, Traumatic""""""]"
"253,ICD10_CM:F43.10","[""""""Post-traumatic stress disorder, unspecified""""""]"
"254,DOID:11175","[""""""enophthalmos""""""]"
"254,ICD10_CM:H05.4","[""""""Enophthalmos""""""]"
"254,ICD10:H05.4","[""""""Enophthalmos""""""]"
"254,MeSH:D015841","[""""""Enophthalmos""""""]"
"255,ICD10_CM:M24.074","[""""""Loose body in right toe joint(s)""""""]"
